Time,Altitude,Velocity,Acceleration,Apogee,Predicted DP
2.023000000000118703e+01,5.434206569036487053e+03,1.335656112644914231e+02,-1.156680594551168184e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.023250000000118831e+01,5.434540466648702932e+03,1.335366947404985751e+02,-1.156592869776634203e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.023500000000118959e+01,5.434874291970852937e+03,1.335077804094325131e+02,-1.156505179040648024e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.023750000000119087e+01,5.435208045008420413e+03,1.334788682704404152e+02,-1.156417522458751357e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.024000000000119215e+01,5.435541725766884156e+03,1.334499583226689765e+02,-1.156329899967815678e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.024250000000119343e+01,5.435875334251722052e+03,1.334210505652635277e+02,-1.156242311784696852e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.024500000000119471e+01,5.436208870468409259e+03,1.333921449973703375e+02,-1.156154757539227695e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.024750000000119599e+01,5.436542334422419117e+03,1.333632416181372946e+02,-1.156067237575901174e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.025000000000119726e+01,5.436875726119222236e+03,1.333343404267100141e+02,-1.155979751620748175e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.025250000000119854e+01,5.437209045564288317e+03,1.333054414222368109e+02,-1.155892299807124424e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.025500000000119982e+01,5.437542292763084333e+03,1.332765446038683308e+02,-1.155804881831157793e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.025750000000120110e+01,5.437875467721075438e+03,1.332476499707562425e+02,-1.155717497814288386e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.026000000000120238e+01,5.438208570443723147e+03,1.332187575220530107e+02,-1.155630147662858143e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.026250000000120366e+01,5.438541600936488976e+03,1.331898672569099062e+02,-1.155542831496772038e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.026500000000120494e+01,5.438874559204830803e+03,1.331609791744775180e+02,-1.155455549342198474e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.026750000000120622e+01,5.439207445254205595e+03,1.331320932739081115e+02,-1.155368300947088578e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.027000000000120750e+01,5.439540259090066684e+03,1.331032095543564537e+02,-1.155281086428874460e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.027250000000120878e+01,5.439873000717866489e+03,1.330743280149735313e+02,-1.155193905922235764e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.027500000000121005e+01,5.440205670143055613e+03,1.330454486549093929e+02,-1.155106759441196296e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.027750000000121133e+01,5.440538267371081020e+03,1.330165714733171853e+02,-1.155019646657710908e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.028000000000121261e+01,5.440870792407388763e+03,1.329876964693498280e+02,-1.154932567911578367e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.028250000000121389e+01,5.441203245257422168e+03,1.329588236421615477e+02,-1.154845522780905398e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.028500000000121517e+01,5.441535625926622743e+03,1.329299529909099533e+02,-1.154758511436055279e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.028750000000121645e+01,5.441867934420430174e+03,1.329010845147518864e+02,-1.154671533753438517e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.029000000000121773e+01,5.442200170744281422e+03,1.328722182128456097e+02,-1.154584589714363396e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.029250000000121901e+01,5.442532334903611627e+03,1.328433540843476237e+02,-1.154497679519639597e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.029500000000122029e+01,5.442864426903853200e+03,1.328144921284149689e+02,-1.154410802898362576e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.029750000000122157e+01,5.443196446750438554e+03,1.327856323442041457e+02,-1.154323960206559896e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.030000000000122284e+01,5.443528394448795552e+03,1.327567747308691821e+02,-1.154237151265269645e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.030250000000122412e+01,5.443860270004351150e+03,1.327279192875672038e+02,-1.154150375931913963e+01,0.000000000000000000e+00,4.581279523927723196e-01
2.030500000000122540e+01,5.444192073422529575e+03,1.326990660134595998e+02,-1.154063634100811875e+01,0.000000000000000000e+00,4.581279523927723196e-01
